ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade
456,2023-01-05,2306,Webcam,Acessórios,2540.74,3
457,2023-01-24,2559,Notebook,Eletrônicos,1767.51,4
458,2023-11-25,1275,Mouse,Acessórios,1343.6,2
459,2023-08-14,3249,Cadeira Gamer,Móveis,1790.59,2
460,2023-04-28,4401,Teclado,Acessórios,230.43,3
461,2023-09-25,3313,Mouse,Acessórios,4413.07,4
462,2023-10-13,3671,Monitor,Eletrônicos,493.19,3
463,2023-12-22,1523,Notebook,Eletrônicos,4524.81,4
464,2023-08-28,3665,Notebook,Eletrônicos,3628.18,2
465,2023-04-17,2780,Cadeira Gamer,Móveis,4442.28,3
466,2023-04-26,1709,Cadeira Gamer,Móveis,1726.46,3
467,2023-03-12,1108,Notebook,Eletrônicos,1941.99,4
468,2023-03-12,1353,Headset,Áudio,441.97,5
469,2023-03-18,1155,Mouse,Acessórios,1477.72,3
470,2023-09-30,3118,Webcam,Acessórios,4281.03,1
471,2023-11-09,3991,Webcam,Acessórios,1017.43,5
472,2023-11-10,3452,Notebook,Eletrônicos,1274.13,5
473,2023-08-19,2541,Teclado,Acessórios,2685.7,2
474,2023-03-27,2170,Headset,Áudio,3878.96,2
475,2023-11-13,3353,Headset,Áudio,4521.94,5
476,2023-01-21,1247,Teclado,Acessórios,1630.96,3
477,2023-06-09,2041,Teclado,Acessórios,4740.09,3
478,2023-07-16,3414,Teclado,Acessórios,2566.82,5
479,2023-12-10,4151,Headset,Áudio,4183.83,1
480,2023-10-15,3125,Headset,Áudio,976.23,5
481,2023-09-01,4708,Mouse,Acessórios,1993.77,1
482,2023-05-30,1987,Notebook,Eletrônicos,687.78,2
483,2023-04-20,4401,Webcam,Acessórios,4476.11,4
484,2023-10-10,4783,Mouse,Acessórios,4605.06,2
485,2023-07-22,1101,Teclado,Acessórios,2205.23,2
486,2023-12-02,1402,Headset,Áudio,4419.86,1
487,2023-09-06,3704,Webcam,Acessórios,3071.83,3
488,2023-04-14,3563,Mouse,Acessórios,484.72,5
489,2023-08-14,1734,Notebook,Eletrônicos,3878.68,3
490,2023-02-08,2956,Monitor,Eletrônicos,249.08,5
491,2023-03-05,4927,Webcam,Acessórios,4556.08,2
492,2023-04-23,2307,Monitor,Eletrônicos,2522.2,5
493,2023-08-19,3308,Notebook,Eletrônicos,1558.79,5
494,2023-01-12,4497,Cadeira Gamer,Móveis,4447.24,5
495,2023-09-08,2502,Webcam,Acessórios,3417.26,4
496,2023-02-08,4214,Teclado,Acessórios,3550.36,4
497,2023-04-11,2923,Monitor,Eletrônicos,3071.9,2
498,2023-09-09,1771,Mouse,Acessórios,421.34,1
499,2023-04-14,2512,Monitor,Eletrônicos,759.15,1
500,2023-06-08,2644,Monitor,Eletrônicos,3844.71,3
501,2023-07-10,1306,Cadeira Gamer,Móveis,3203.38,2
502,2023-06-02,1773,Notebook,Eletrônicos,2670.13,5
503,2023-05-08,4387,Notebook,Eletrônicos,1356.61,1
504,2023-06-28,2090,Notebook,Eletrônicos,3334.65,3
505,2023-10-30,2604,Monitor,Eletrônicos,1295.23,5
506,2023-06-19,1074,Headset,Áudio,2918.26,4
507,2023-01-07,4995,Headset,Áudio,4890.49,2
508,2023-03-17,3465,Headset,Áudio,2659.89,1
509,2023-06-04,1967,Webcam,Acessórios,1634.11,2
510,2023-07-28,2097,Mouse,Acessórios,251.35,5
511,2023-06-03,1626,Cadeira Gamer,Móveis,718.5,2
512,2023-02-16,2781,Cadeira Gamer,Móveis,1037.19,3
513,2023-01-24,4840,Teclado,Acessórios,2196.11,3
514,2023-06-17,3063,Notebook,Eletrônicos,3783.94,4
515,2023-08-12,1486,Teclado,Acessórios,2255.71,3
516,2023-04-23,2243,Monitor,Eletrônicos,3020.69,4
517,2023-02-20,1242,Headset,Áudio,3001.23,3
518,2023-08-19,2882,Webcam,Acessórios,4300.09,4
519,2023-12-30,2833,Headset,Áudio,450.87,3
520,2023-11-06,3365,Cadeira Gamer,Móveis,4430.88,4
521,2023-01-07,3786,Cadeira Gamer,Móveis,4319.01,4
522,2023-08-04,3309,Notebook,Eletrônicos,1644.92,4
523,2023-06-24,4644,Headset,Áudio,1733.66,1
524,2023-01-16,2442,Monitor,Eletrônicos,1458.19,1
525,2023-04-10,1737,Cadeira Gamer,Móveis,768.89,4
526,2023-03-21,4504,Teclado,Acessórios,738.12,3
527,2023-01-07,2551,Teclado,Acessórios,4194.63,4
528,2023-06-12,4704,Headset,Áudio,1953.18,5
529,2023-05-02,1573,Mouse,Acessórios,1670.45,2
530,2023-02-15,3720,Webcam,Acessórios,1079.82,5
531,2023-07-08,4561,Notebook,Eletrônicos,4080.93,2
532,2023-07-22,2198,Cadeira Gamer,Móveis,4776.83,1
533,2023-12-30,1378,Mouse,Acessórios,1386.07,2
534,2023-11-01,4333,Notebook,Eletrônicos,1049.96,3
535,2023-11-13,2239,Notebook,Eletrônicos,2836.18,2
536,2023-11-02,1663,Monitor,Eletrônicos,2621.37,4
537,2023-04-14,2860,Notebook,Eletrônicos,4056.32,2
538,2023-11-03,2749,Notebook,Eletrônicos,2316.55,4
539,2023-08-02,1716,Webcam,Acessórios,2050.99,4
540,2023-03-04,3533,Cadeira Gamer,Móveis,2892.03,1
541,2023-04-22,1088,Teclado,Acessórios,2666.37,1
542,2023-06-30,2212,Notebook,Eletrônicos,4203.14,5
543,2023-04-12,1438,Teclado,Acessórios,656.82,5
544,2023-02-19,4126,Notebook,Eletrônicos,1296.79,5
545,2023-02-02,3909,Monitor,Eletrônicos,1826.52,3
546,2023-08-07,3951,Cadeira Gamer,Móveis,644.18,4
547,2023-02-18,2442,Mouse,Acessórios,4139.03,1
548,2023-07-07,2822,Teclado,Acessórios,1789.98,3
549,2023-02-09,3095,Monitor,Eletrônicos,1273.76,2
550,2023-12-04,2626,Headset,Áudio,1803.04,4
551,2023-03-23,4389,Cadeira Gamer,Móveis,1244.15,3
552,2023-02-16,3564,Cadeira Gamer,Móveis,1409.06,3
553,2023-05-17,1432,Webcam,Acessórios,4031.19,5
554,2023-09-28,2352,Mouse,Acessórios,3352.92,3
555,2023-10-23,1736,Headset,Áudio,4863.3,4
556,2023-08-21,3292,Teclado,Acessórios,1524.72,3
557,2023-01-12,3440,Headset,Áudio,3935.72,2
558,2023-11-18,2053,Mouse,Acessórios,758.96,5
559,2023-03-09,4103,Webcam,Acessórios,4937.37,1
560,2023-07-09,4876,Teclado,Acessórios,3477.52,1
561,2023-11-30,1022,Teclado,Acessórios,849.03,3
562,2023-01-26,2746,Teclado,Acessórios,416.75,2
563,2023-12-12,4653,Monitor,Eletrônicos,1009.22,2
564,2023-07-20,3508,Cadeira Gamer,Móveis,2422.26,4
565,2023-02-20,3208,Headset,Áudio,421.21,2
566,2023-11-28,2317,Webcam,Acessórios,3181.38,5
567,2023-01-09,3827,Headset,Áudio,1831.3,2
568,2023-09-02,1560,Teclado,Acessórios,955.16,4
569,2023-04-03,4699,Mouse,Acessórios,2123.93,1
570,2023-03-01,2644,Teclado,Acessórios,3742.02,5
571,2023-10-26,4107,Mouse,Acessórios,1916.21,4
572,2023-10-22,1946,Cadeira Gamer,Móveis,3201.56,4
573,2023-12-07,1994,Teclado,Acessórios,4540.21,2
574,2023-06-11,1291,Notebook,Eletrônicos,4154.86,3
575,2023-10-05,1300,Mouse,Acessórios,308.48,5
576,2023-10-21,1882,Headset,Áudio,260.29,3
577,2023-04-11,1620,Headset,Áudio,2889.56,5
578,2023-07-16,3012,Webcam,Acessórios,2703.88,2
579,2023-08-03,1551,Cadeira Gamer,Móveis,4898.96,5
580,2023-03-30,3770,Mouse,Acessórios,1435.05,1
581,2023-02-11,2118,Monitor,Eletrônicos,850.79,4
582,2023-09-07,1450,Webcam,Acessórios,3671.88,2
583,2023-01-20,1577,Mouse,Acessórios,997.93,4
584,2023-12-25,2148,Webcam,Acessórios,1718.57,4
585,2023-05-11,4712,Mouse,Acessórios,3999.74,1
586,2023-12-06,2800,Teclado,Acessórios,3825.61,4
587,2023-10-08,3519,Mouse,Acessórios,3020.41,5
588,2023-06-18,1370,Teclado,Acessórios,2698.65,2
589,2023-06-03,1393,Webcam,Acessórios,2040.76,1
590,2023-10-03,2932,Notebook,Eletrônicos,2245.4,5
591,2023-03-06,3797,Notebook,Eletrônicos,3787.7,4
592,2023-06-19,3398,Notebook,Eletrônicos,3466.29,4
593,2023-05-24,1430,Mouse,Acessórios,636.96,3
594,2023-11-02,4081,Headset,Áudio,3582.0,2
595,2023-03-24,2158,Webcam,Acessórios,2383.21,2
596,2023-04-23,2849,Webcam,Acessórios,4209.66,3
597,2023-09-02,2374,Cadeira Gamer,Móveis,4254.52,4
598,2023-01-26,4383,Webcam,Acessórios,76.95,1
599,2023-09-23,2468,Webcam,Acessórios,3392.86,3
600,2023-04-11,4801,Teclado,Acessórios,4307.78,2
601,2023-12-28,4156,Teclado,Acessórios,1590.62,4
602,2023-11-26,2279,Monitor,Eletrônicos,272.08,3
603,2023-01-23,2640,Notebook,Eletrônicos,2982.38,1
604,2023-12-23,2748,Notebook,Eletrônicos,1185.0,1
605,2023-02-06,4123,Webcam,Acessórios,2212.88,5
606,2023-02-21,4595,Cadeira Gamer,Móveis,1131.0,1
607,2023-10-28,2664,Headset,Áudio,1635.19,1
608,2023-08-25,4249,Mouse,Acessórios,4185.2,2
609,2023-12-01,2500,Webcam,Acessórios,4346.76,4
610,2023-10-09,4081,Teclado,Acessórios,4547.32,1
611,2023-09-11,3331,Teclado,Acessórios,776.86,1
612,2023-12-03,3616,Notebook,Eletrônicos,1064.87,4
613,2023-09-30,2195,Webcam,Acessórios,2703.23,3
614,2023-12-10,2788,Mouse,Acessórios,398.78,5
615,2023-05-08,1887,Teclado,Acessórios,2013.75,4
616,2023-06-02,4371,Monitor,Eletrônicos,3574.42,5
617,2023-02-05,3544,Monitor,Eletrônicos,2538.94,4
618,2023-03-15,4297,Webcam,Acessórios,2256.17,1
619,2023-12-21,2072,Notebook,Eletrônicos,177.07,2
620,2023-05-23,3688,Mouse,Acessórios,1470.74,1
621,2023-09-21,3746,Mouse,Acessórios,910.9,2
622,2023-10-03,3918,Cadeira Gamer,Móveis,2078.16,4
623,2023-08-28,1492,Notebook,Eletrônicos,1208.21,4
624,2023-11-02,1753,Teclado,Acessórios,3659.55,2
625,2023-08-31,4951,Mouse,Acessórios,3802.6,2
626,2023-04-24,4446,Mouse,Acessórios,4455.55,3
627,2023-07-11,4981,Mouse,Acessórios,1964.33,3
628,2023-02-21,3081,Monitor,Eletrônicos,604.36,5
629,2023-09-07,3593,Teclado,Acessórios,1368.34,3
630,2023-06-18,2278,Monitor,Eletrônicos,882.54,2
631,2023-11-16,1667,Headset,Áudio,392.12,1
632,2023-02-01,3048,Headset,Áudio,4289.78,5
633,2023-12-02,2954,Monitor,Eletrônicos,3375.44,2
634,2023-07-20,2782,Teclado,Acessórios,717.35,5
635,2023-08-29,2831,Teclado,Acessórios,278.83,4
636,2023-04-04,3537,Headset,Áudio,3984.63,2
637,2023-11-13,1629,Headset,Áudio,259.82,1
638,2023-02-13,2244,Headset,Áudio,1292.74,1
639,2023-08-12,2553,Headset,Áudio,3841.35,4
640,2023-03-16,3055,Monitor,Eletrônicos,1881.83,2
641,2023-03-21,3466,Cadeira Gamer,Móveis,268.19,5
642,2023-06-12,3827,Cadeira Gamer,Móveis,4219.06,2
643,2023-01-22,4586,Cadeira Gamer,Móveis,2653.54,1
644,2023-03-27,2224,Mouse,Acessórios,2697.58,5
645,2023-06-22,3101,Notebook,Eletrônicos,459.43,4
646,2023-09-27,2401,Notebook,Eletrônicos,4157.74,2
647,2023-03-31,4830,Mouse,Acessórios,946.43,4
648,2023-08-12,2309,Mouse,Acessórios,3896.63,3
649,2023-11-26,4365,Mouse,Acessórios,1633.37,4
650,2023-11-09,1189,Monitor,Eletrônicos,4480.27,5
651,2023-01-11,3651,Cadeira Gamer,Móveis,236.36,4
652,2023-04-07,3817,Mouse,Acessórios,2937.44,4
653,2023-03-26,4053,Notebook,Eletrônicos,3067.94,2
654,2023-08-02,3113,Teclado,Acessórios,1569.34,2
655,2023-06-28,4240,Headset,Áudio,1793.59,2
656,2023-09-19,3042,Webcam,Acessórios,1854.81,3
657,2023-10-26,3120,Headset,Áudio,1147.02,1
658,2023-06-13,2546,Cadeira Gamer,Móveis,2059.94,1
659,2023-02-01,1689,Notebook,Eletrônicos,1706.78,4
660,2023-05-07,3321,Headset,Áudio,2141.88,4
661,2023-08-07,3962,Cadeira Gamer,Móveis,328.59,2
662,2023-03-21,2871,Cadeira Gamer,Móveis,661.15,5
663,2023-06-15,4452,Cadeira Gamer,Móveis,4488.78,5
664,2023-03-23,1386,Headset,Áudio,1202.37,4
665,2023-01-11,3268,Teclado,Acessórios,1242.08,5
666,2023-08-19,2192,Headset,Áudio,1988.17,2
667,2023-06-17,3895,Cadeira Gamer,Móveis,1728.08,3
668,2023-05-18,4988,Monitor,Eletrônicos,53.69,3
669,2023-08-11,4955,Teclado,Acessórios,1527.02,2
670,2023-05-28,1250,Notebook,Eletrônicos,103.9,5
671,2023-02-26,4704,Webcam,Acessórios,3214.15,1
672,2023-11-02,1413,Teclado,Acessórios,3289.98,2
673,2023-03-31,3335,Monitor,Eletrônicos,372.7,1
674,2023-07-25,2774,Headset,Áudio,362.32,2
675,2023-08-24,4070,Notebook,Eletrônicos,2962.42,3
676,2023-12-28,1085,Teclado,Acessórios,2291.78,1
677,2023-10-25,3486,Teclado,Acessórios,4231.03,3
678,2023-07-10,3773,Headset,Áudio,353.96,1
679,2023-06-22,3480,Teclado,Acessórios,1335.93,2
680,2023-08-25,3243,Mouse,Acessórios,2040.15,4
681,2023-05-06,1736,Notebook,Eletrônicos,3164.1,5
682,2023-01-10,4471,Mouse,Acessórios,2320.3,1
683,2023-02-15,2302,Headset,Áudio,79.59,3
684,2023-04-15,1740,Teclado,Acessórios,1254.57,3
685,2023-12-19,4417,Monitor,Eletrônicos,4656.52,2
686,2023-02-11,3636,Monitor,Eletrônicos,3492.23,3
687,2023-12-09,2825,Mouse,Acessórios,4129.48,3
688,2023-06-24,3343,Mouse,Acessórios,2776.8,5
689,2023-03-06,3187,Headset,Áudio,556.54,1
690,2023-04-03,2965,Monitor,Eletrônicos,547.4,2
691,2023-01-06,3473,Mouse,Acessórios,2289.8,2
692,2023-10-19,3988,Cadeira Gamer,Móveis,1403.36,5
693,2023-11-20,3166,Cadeira Gamer,Móveis,4198.39,3
694,2023-02-27,2799,Headset,Áudio,608.97,3
695,2023-02-01,1629,Cadeira Gamer,Móveis,4358.42,4
696,2023-02-12,4685,Monitor,Eletrônicos,2763.19,5
697,2023-01-25,1707,Webcam,Acessórios,1589.01,2
698,2023-07-11,2057,Cadeira Gamer,Móveis,3563.95,1
699,2023-05-25,1249,Monitor,Eletrônicos,266.18,1
700,2023-05-01,1080,Webcam,Acessórios,473.87,4
701,2023-09-16,2765,Monitor,Eletrônicos,3377.1,4
702,2023-01-12,3258,Headset,Áudio,3526.97,3
703,2023-03-16,3277,Teclado,Acessórios,74.98,1
704,2023-01-30,2822,Headset,Áudio,4954.44,3
705,2023-12-29,4034,Teclado,Acessórios,1084.24,3
706,2023-11-17,3755,Cadeira Gamer,Móveis,3333.26,5
707,2023-10-21,2789,Headset,Áudio,2624.87,1
708,2023-02-23,3038,Monitor,Eletrônicos,167.63,5
709,2023-01-06,1826,Teclado,Acessórios,2466.0,5
710,2023-08-09,3921,Headset,Áudio,4877.94,5
711,2023-12-17,3301,Monitor,Eletrônicos,1962.44,2
712,2023-04-07,4117,Teclado,Acessórios,263.42,5
713,2023-01-04,2645,Monitor,Eletrônicos,3965.27,2
714,2023-07-31,4518,Teclado,Acessórios,413.28,4
715,2023-09-24,1502,Notebook,Eletrônicos,3138.24,2
716,2023-11-24,2068,Headset,Áudio,96.09,4
717,2023-05-08,2965,Notebook,Eletrônicos,1350.35,4
718,2023-05-09,3005,Headset,Áudio,1962.7,5
719,2023-09-03,1983,Monitor,Eletrônicos,3100.99,2
720,2023-11-22,4351,Notebook,Eletrônicos,3914.08,4
721,2023-01-04,4787,Webcam,Acessórios,1119.49,1
722,2023-08-24,1785,Monitor,Eletrônicos,2380.88,2
723,2023-05-05,3166,Notebook,Eletrônicos,1719.58,1
724,2023-04-23,1065,Mouse,Acessórios,510.13,2
725,2023-09-26,2600,Headset,Áudio,609.69,4
726,2023-05-06,1382,Mouse,Acessórios,2243.46,4
727,2023-11-15,4697,Headset,Áudio,1806.5,4
728,2023-06-17,1350,Notebook,Eletrônicos,4789.39,1
729,2023-04-06,3152,Headset,Áudio,4371.68,2
730,2023-04-10,1724,Cadeira Gamer,Móveis,566.13,4
731,2023-04-01,1798,Webcam,Acessórios,2438.39,4
732,2023-07-22,3024,Cadeira Gamer,Móveis,4398.66,5
733,2023-06-23,1243,Monitor,Eletrônicos,2582.09,3
734,2023-10-07,2244,Cadeira Gamer,Móveis,2675.02,1
735,2023-04-27,2459,Teclado,Acessórios,1341.39,4
736,2023-12-08,1424,Monitor,Eletrônicos,4032.5,5
737,2023-08-13,3774,Headset,Áudio,4500.76,4
738,2023-09-06,1427,Teclado,Acessórios,4169.21,1
739,2023-02-09,4809,Teclado,Acessórios,1113.99,2
740,2023-11-03,4015,Cadeira Gamer,Móveis,4051.04,1
741,2023-06-22,4112,Teclado,Acessórios,1806.28,4
742,2023-02-23,4882,Headset,Áudio,2216.55,3
743,2023-06-17,1629,Headset,Áudio,429.22,2
744,2023-12-13,4459,Monitor,Eletrônicos,711.71,4
745,2023-04-11,4193,Headset,Áudio,1341.19,5
746,2023-01-20,3415,Headset,Áudio,3791.41,2
747,2023-10-25,2099,Notebook,Eletrônicos,2101.79,5
748,2023-06-22,1313,Notebook,Eletrônicos,818.38,3
749,2023-05-03,3950,Teclado,Acessórios,263.31,2
750,2023-08-05,4376,Monitor,Eletrônicos,3779.64,1
751,2023-09-09,3395,Monitor,Eletrônicos,4447.07,1
752,2023-08-31,4841,Cadeira Gamer,Móveis,4180.06,2
753,2023-12-11,3820,Headset,Áudio,1480.37,5
754,2023-06-20,1524,Cadeira Gamer,Móveis,1690.03,3
755,2023-08-03,1159,Headset,Áudio,2819.63,5
756,2023-04-30,1137,Webcam,Acessórios,4658.95,3
757,2023-04-10,1734,Webcam,Acessórios,1967.1,2
758,2023-05-23,1337,Webcam,Acessórios,1260.71,3
759,2023-12-12,2587,Mouse,Acessórios,3605.87,2
760,2023-06-15,4126,Monitor,Eletrônicos,2361.41,5
761,2023-05-26,3235,Teclado,Acessórios,3902.16,1
762,2023-06-08,4726,Mouse,Acessórios,4916.52,3
763,2023-10-27,3609,Monitor,Eletrônicos,1445.64,2
764,2023-08-07,3204,Monitor,Eletrônicos,898.59,3
765,2023-06-02,3016,Cadeira Gamer,Móveis,3985.76,5
766,2023-08-12,1120,Monitor,Eletrônicos,2958.8,3
767,2023-12-24,1668,Teclado,Acessórios,4774.97,4
768,2023-04-21,2098,Cadeira Gamer,Móveis,2424.38,2
769,2023-01-04,4477,Headset,Áudio,4133.14,1
770,2023-02-18,2171,Notebook,Eletrônicos,3859.65,5
771,2023-06-11,2353,Headset,Áudio,1796.05,4
772,2023-06-12,1204,Headset,Áudio,4908.95,4
773,2023-05-16,3698,Webcam,Acessórios,204.29,4
774,2023-02-01,2868,Mouse,Acessórios,3708.09,3
775,2023-12-13,1968,Notebook,Eletrônicos,4508.81,5
776,2023-12-03,3797,Webcam,Acessórios,476.16,5
777,2023-09-15,2541,Teclado,Acessórios,342.98,4
778,2023-08-24,4686,Teclado,Acessórios,3005.55,1
779,2023-05-17,2762,Webcam,Acessórios,2374.15,3
780,2023-12-23,3916,Monitor,Eletrônicos,2859.94,5
781,2023-04-12,2902,Teclado,Acessórios,1224.8,5
782,2023-05-11,3760,Teclado,Acessórios,1658.0,4
783,2023-09-16,3841,Monitor,Eletrônicos,3096.02,4
784,2023-11-28,3264,Mouse,Acessórios,657.46,2
785,2023-01-20,3691,Teclado,Acessórios,3990.18,3
786,2023-08-28,3014,Headset,Áudio,248.22,1
787,2023-02-02,1050,Mouse,Acessórios,4861.51,5
788,2023-02-18,1678,Headset,Áudio,3930.22,5
789,2023-02-15,3126,Notebook,Eletrônicos,1985.58,2
790,2023-08-31,3563,Notebook,Eletrônicos,2548.22,2
791,2023-09-21,1634,Cadeira Gamer,Móveis,3483.61,2
792,2023-11-28,2170,Teclado,Acessórios,3522.04,1
793,2023-03-31,2832,Monitor,Eletrônicos,2764.85,2
794,2023-08-12,1001,Headset,Áudio,4740.77,4
795,2023-12-19,3908,Cadeira Gamer,Móveis,1910.89,4
796,2023-04-10,4697,Headset,Áudio,4247.07,4
797,2023-11-28,4399,Headset,Áudio,358.25,3
798,2023-09-30,4528,Notebook,Eletrônicos,219.14,4
799,2023-01-07,1321,Notebook,Eletrônicos,486.62,3
800,2023-02-13,3185,Headset,Áudio,1708.43,1
801,2023-07-07,3009,Notebook,Eletrônicos,1688.13,5
802,2023-04-19,3334,Headset,Áudio,4956.12,3
803,2023-04-23,1377,Mouse,Acessórios,4957.26,5
804,2023-08-06,2812,Webcam,Acessórios,3992.59,3
805,2023-07-05,2023,Monitor,Eletrônicos,1228.45,4
806,2023-12-25,2671,Notebook,Eletrônicos,698.52,5
807,2023-02-08,1858,Webcam,Acessórios,3931.87,1
808,2023-01-10,1267,Webcam,Acessórios,2059.12,5
809,2023-07-14,3885,Mouse,Acessórios,2615.47,3
810,2023-08-25,4586,Monitor,Eletrônicos,1114.77,2
811,2023-07-25,4805,Mouse,Acessórios,1700.37,4
812,2023-04-26,3228,Notebook,Eletrônicos,4150.19,4
813,2023-07-12,3817,Teclado,Acessórios,4995.07,4
814,2023-05-10,4593,Monitor,Eletrônicos,2756.85,1
815,2023-12-19,1253,Monitor,Eletrônicos,212.45,3
816,2023-05-05,3650,Monitor,Eletrônicos,2379.7,1
817,2023-09-11,3920,Notebook,Eletrônicos,1600.35,2
818,2023-11-16,1784,Mouse,Acessórios,236.03,4
819,2023-06-11,2334,Notebook,Eletrônicos,4652.49,5
820,2023-01-11,2552,Webcam,Acessórios,4761.02,1
821,2023-05-15,3924,Monitor,Eletrônicos,2912.63,2
822,2023-08-01,2181,Cadeira Gamer,Móveis,3123.66,5
823,2023-04-28,4047,Webcam,Acessórios,4152.45,3
824,2023-05-05,4653,Cadeira Gamer,Móveis,893.94,1
825,2023-08-09,3521,Teclado,Acessórios,366.67,3
826,2023-08-19,3035,Webcam,Acessórios,4079.84,4
827,2023-09-23,3406,Monitor,Eletrônicos,1470.45,3
828,2023-09-23,2344,Webcam,Acessórios,649.68,4
829,2023-08-25,3364,Monitor,Eletrônicos,127.04,5
830,2023-10-31,3060,Mouse,Acessórios,1821.37,2
831,2023-06-24,2949,Mouse,Acessórios,4319.18,5
832,2023-01-10,3330,Headset,Áudio,4033.23,1
833,2023-07-28,2170,Monitor,Eletrônicos,1465.61,4
834,2023-03-15,2429,Notebook,Eletrônicos,4821.19,1
835,2023-09-15,1371,Teclado,Acessórios,3284.63,2
836,2023-02-06,3544,Webcam,Acessórios,4876.36,1
837,2023-03-06,2964,Mouse,Acessórios,2755.06,5
838,2023-01-16,2364,Cadeira Gamer,Móveis,4587.81,4
839,2023-09-06,2091,Teclado,Acessórios,4150.86,1
840,2023-03-26,1017,Monitor,Eletrônicos,1575.11,1
841,2023-07-15,1779,Teclado,Acessórios,4800.31,1
842,2023-09-18,3786,Headset,Áudio,719.92,5
843,2023-01-29,4202,Mouse,Acessórios,1854.47,3
844,2023-01-08,1612,Monitor,Eletrônicos,3699.77,5
845,2023-03-02,4857,Teclado,Acessórios,1769.38,1
846,2023-11-19,3697,Notebook,Eletrônicos,3298.65,4
847,2023-10-13,1312,Headset,Áudio,4410.85,1
848,2023-08-14,4356,Notebook,Eletrônicos,1921.48,1
849,2023-09-16,4333,Webcam,Acessórios,2564.33,1
850,2023-05-14,1314,Notebook,Eletrônicos,4426.62,2
851,2023-06-03,3471,Monitor,Eletrônicos,3236.78,3
852,2023-03-11,3811,Webcam,Acessórios,3791.96,2
853,2023-11-29,1379,Teclado,Acessórios,4344.12,3
854,2023-04-29,2082,Webcam,Acessórios,3288.11,5
855,2023-08-16,2186,Notebook,Eletrônicos,2223.86,5
856,2023-12-19,1936,Webcam,Acessórios,722.98,5
857,2023-05-27,3394,Notebook,Eletrônicos,1317.14,2
858,2023-06-08,4908,Webcam,Acessórios,4807.34,2
859,2023-07-30,4655,Headset,Áudio,2076.94,5
860,2023-08-23,4434,Headset,Áudio,3476.5,3
861,2023-03-06,4574,Teclado,Acessórios,1603.56,1
862,2023-07-09,3628,Webcam,Acessórios,2510.02,4
863,2023-11-11,4627,Mouse,Acessórios,4368.14,4
864,2023-07-03,3015,Teclado,Acessórios,4997.89,1
865,2023-05-07,4251,Headset,Áudio,1031.4,2
866,2023-05-01,4794,Mouse,Acessórios,918.19,1
867,2023-11-07,3024,Notebook,Eletrônicos,2381.21,5
868,2023-06-22,2986,Headset,Áudio,4044.97,5
869,2023-02-23,1187,Mouse,Acessórios,1820.26,4
870,2023-08-12,1319,Teclado,Acessórios,4425.59,4
871,2023-12-14,2574,Mouse,Acessórios,2822.32,4
872,2023-08-31,4350,Notebook,Eletrônicos,3893.02,1
873,2023-02-18,2560,Teclado,Acessórios,2032.52,1
874,2023-11-27,1567,Notebook,Eletrônicos,2543.73,2
875,2023-11-03,1716,Mouse,Acessórios,3265.2,5
876,2023-10-11,2899,Cadeira Gamer,Móveis,3627.34,2
877,2023-03-07,4857,Monitor,Eletrônicos,913.81,1
878,2023-07-09,2074,Mouse,Acessórios,4431.31,3
879,2023-01-22,2676,Teclado,Acessórios,1508.35,3
880,2023-12-24,3249,Headset,Áudio,1934.1,3
881,2023-06-08,2346,Teclado,Acessórios,3408.72,5
882,2023-11-10,4841,Notebook,Eletrônicos,3231.61,2
883,2023-09-15,1583,Mouse,Acessórios,3915.66,1
884,2023-01-25,1401,Mouse,Acessórios,2434.15,5
885,2023-08-12,4454,Mouse,Acessórios,2502.91,2
886,2023-08-20,4976,Cadeira Gamer,Móveis,1935.12,4
887,2023-03-17,4087,Monitor,Eletrônicos,1024.54,2
888,2023-05-22,2999,Monitor,Eletrônicos,2592.23,2
889,2023-12-11,3756,Webcam,Acessórios,1190.78,5
890,2023-07-27,1996,Monitor,Eletrônicos,198.75,5
891,2023-02-24,1211,Notebook,Eletrônicos,2869.09,4
892,2023-07-22,3271,Teclado,Acessórios,4026.04,1
893,2023-11-25,3424,Notebook,Eletrônicos,2924.74,4
894,2023-07-18,2317,Headset,Áudio,4638.14,4
895,2023-10-07,2318,Mouse,Acessórios,3702.97,5
896,2023-01-19,4358,Mouse,Acessórios,4630.91,1
897,2023-05-15,3335,Webcam,Acessórios,60.69,1
898,2023-08-09,2017,Cadeira Gamer,Móveis,345.55,3
899,2023-02-08,3953,Cadeira Gamer,Móveis,1822.64,1
900,2023-05-26,3976,Monitor,Eletrônicos,3629.41,2
901,2023-10-02,3979,Webcam,Acessórios,3524.37,3
902,2023-10-11,1525,Cadeira Gamer,Móveis,812.13,5
903,2023-06-24,1905,Teclado,Acessórios,4637.16,3
904,2023-09-12,3445,Cadeira Gamer,Móveis,4812.06,5
905,2023-09-15,4269,Mouse,Acessórios,2639.93,3
906,2023-03-12,1029,Headset,Áudio,1084.02,5
907,2023-06-10,3070,Webcam,Acessórios,3795.67,1
908,2023-08-20,2606,Notebook,Eletrônicos,1965.13,1
909,2023-03-27,3939,Mouse,Acessórios,2264.35,2
910,2023-08-26,3238,Teclado,Acessórios,1083.85,2
911,2023-06-27,2428,Cadeira Gamer,Móveis,4192.15,4
