ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade,Valor_Total
388,2023-02-12,3572,Webcam,Acessórios,2351.76,3,7055.280000000001
389,2023-03-01,2773,Headset,Áudio,2502.53,3,7507.59
390,2023-09-13,2507,Webcam,Acessórios,1294.49,2,2588.98
391,2023-12-08,4748,Monitor,Eletrônicos,3938.44,2,7876.88
392,2023-09-30,2560,Monitor,Eletrônicos,3946.37,1,3946.37
393,2023-01-12,1963,Cadeira Gamer,Móveis,2457.08,1,2457.08
394,2023-02-27,3892,Mouse,Acessórios,3833.21,1,3833.21
395,2023-06-03,4315,Cadeira Gamer,Móveis,883.81,1,883.81
396,2023-04-16,3331,Monitor,Eletrônicos,1429.62,5,7148.099999999999
397,2023-05-27,2586,Mouse,Acessórios,3854.86,5,19274.3
398,2023-02-05,2147,Notebook,Eletrônicos,906.0,2,1812.0
399,2023-03-31,3099,Monitor,Eletrônicos,3998.16,5,19990.8
400,2023-08-22,3031,Teclado,Acessórios,3218.45,1,3218.45
401,2023-04-15,3978,Mouse,Acessórios,4699.31,3,14097.93
402,2023-12-01,1547,Webcam,Acessórios,2223.65,1,2223.65
403,2023-10-19,2534,Monitor,Eletrônicos,1473.43,3,4420.29
404,2023-07-04,4803,Mouse,Acessórios,3407.26,2,6814.52
405,2023-05-02,1837,Webcam,Acessórios,2039.12,1,2039.12
406,2023-07-06,3546,Webcam,Acessórios,2750.59,5,13752.95
407,2023-12-31,1774,Headset,Áudio,2546.59,5,12732.95
408,2023-10-31,2942,Teclado,Acessórios,1450.06,1,1450.06
409,2023-10-20,2531,Mouse,Acessórios,3361.71,4,13446.84
410,2023-01-15,1331,Mouse,Acessórios,3788.2,3,11364.599999999999
411,2023-03-21,2418,Teclado,Acessórios,4270.07,1,4270.07
412,2023-07-24,3454,Webcam,Acessórios,2864.77,5,14323.85
413,2023-07-03,4339,Mouse,Acessórios,2486.85,4,9947.4
414,2023-08-09,4902,Monitor,Eletrônicos,672.47,4,2689.88
415,2023-05-15,4025,Monitor,Eletrônicos,424.8,5,2124.0
416,2023-11-28,1157,Cadeira Gamer,Móveis,939.52,5,4697.6
417,2023-08-15,4681,Headset,Áudio,3618.07,3,10854.210000000001
418,2023-03-12,1216,Cadeira Gamer,Móveis,3679.47,3,11038.41
419,2023-08-05,2649,Notebook,Eletrônicos,1506.25,5,7531.25
420,2023-03-06,1851,Monitor,Eletrônicos,4572.81,2,9145.62
421,2023-06-22,2874,Teclado,Acessórios,1271.68,3,3815.04
422,2023-11-09,2871,Teclado,Acessórios,368.55,3,1105.65
423,2023-03-12,1302,Headset,Áudio,406.25,4,1625.0
424,2023-01-17,2176,Monitor,Eletrônicos,1431.6,1,1431.6
425,2023-05-19,2974,Headset,Áudio,1741.01,3,5223.03
426,2023-11-03,3818,Notebook,Eletrônicos,1908.64,1,1908.64
427,2023-12-13,2709,Cadeira Gamer,Móveis,4103.19,2,8206.38
428,2023-07-25,4069,Webcam,Acessórios,2271.32,5,11356.6
429,2023-05-05,3287,Headset,Áudio,84.72,3,254.16
430,2023-02-08,1670,Webcam,Acessórios,1852.67,2,3705.34
431,2023-09-02,2806,Webcam,Acessórios,3840.87,5,19204.35
432,2023-02-26,1923,Teclado,Acessórios,2074.82,2,4149.64
433,2023-11-22,4813,Headset,Áudio,4151.86,4,16607.44
434,2023-04-03,4132,Cadeira Gamer,Móveis,1846.19,3,5538.57
435,2023-07-26,4416,Teclado,Acessórios,1624.95,2,3249.9
436,2023-01-19,3655,Webcam,Acessórios,1046.66,5,5233.3
437,2023-12-05,4680,Notebook,Eletrônicos,3554.65,1,3554.65
438,2023-07-06,3968,Monitor,Eletrônicos,1891.68,3,5675.04
439,2023-08-04,4477,Mouse,Acessórios,4840.84,3,14522.52
440,2023-04-12,2302,Cadeira Gamer,Móveis,1892.41,3,5677.2300000000005
441,2023-12-28,4991,Headset,Áudio,3077.15,1,3077.15
442,2023-06-13,2958,Mouse,Acessórios,4245.44,1,4245.44
443,2023-04-19,4715,Cadeira Gamer,Móveis,3984.95,5,19924.75
444,2023-10-13,2514,Headset,Áudio,2948.53,5,14742.650000000001
445,2023-11-14,1020,Notebook,Eletrônicos,1457.05,3,4371.15
446,2023-11-04,4770,Monitor,Eletrônicos,1796.2,4,7184.8
447,2023-09-07,2097,Mouse,Acessórios,4843.36,2,9686.72
448,2023-12-29,3972,Webcam,Acessórios,3312.99,5,16564.949999999997
449,2023-07-07,4170,Headset,Áudio,1486.03,5,7430.15
450,2023-12-05,3668,Teclado,Acessórios,4243.02,2,8486.04
451,2023-03-09,3717,Mouse,Acessórios,4794.05,3,14382.150000000001
452,2023-10-15,1906,Webcam,Acessórios,2134.49,3,6403.469999999999
453,2023-01-29,3084,Monitor,Eletrônicos,494.13,1,494.13
454,2023-08-02,2646,Webcam,Acessórios,2232.81,2,4465.62
455,2023-10-04,3024,Monitor,Eletrônicos,1787.57,3,5362.71
456,2023-01-05,2306,Webcam,Acessórios,2540.74,3,7622.219999999999
457,2023-01-24,2559,Notebook,Eletrônicos,1767.51,4,7070.04
458,2023-11-25,1275,Mouse,Acessórios,1343.6,2,2687.2
459,2023-08-14,3249,Cadeira Gamer,Móveis,1790.59,2,3581.18
460,2023-04-28,4401,Teclado,Acessórios,230.43,3,691.29
461,2023-09-25,3313,Mouse,Acessórios,4413.07,4,17652.28
462,2023-10-13,3671,Monitor,Eletrônicos,493.19,3,1479.57
463,2023-12-22,1523,Notebook,Eletrônicos,4524.81,4,18099.24
464,2023-08-28,3665,Notebook,Eletrônicos,3628.18,2,7256.36
465,2023-04-17,2780,Cadeira Gamer,Móveis,4442.28,3,13326.84
466,2023-04-26,1709,Cadeira Gamer,Móveis,1726.46,3,5179.38
467,2023-03-12,1108,Notebook,Eletrônicos,1941.99,4,7767.96
468,2023-03-12,1353,Headset,Áudio,441.97,5,2209.8500000000004
469,2023-03-18,1155,Mouse,Acessórios,1477.72,3,4433.16
470,2023-09-30,3118,Webcam,Acessórios,4281.03,1,4281.03
471,2023-11-09,3991,Webcam,Acessórios,1017.43,5,5087.15
472,2023-11-10,3452,Notebook,Eletrônicos,1274.13,5,6370.650000000001
473,2023-08-19,2541,Teclado,Acessórios,2685.7,2,5371.4
474,2023-03-27,2170,Headset,Áudio,3878.96,2,7757.92
475,2023-11-13,3353,Headset,Áudio,4521.94,5,22609.699999999997
476,2023-01-21,1247,Teclado,Acessórios,1630.96,3,4892.88
477,2023-06-09,2041,Teclado,Acessórios,4740.09,3,14220.27
478,2023-07-16,3414,Teclado,Acessórios,2566.82,5,12834.1
479,2023-12-10,4151,Headset,Áudio,4183.83,1,4183.83
480,2023-10-15,3125,Headset,Áudio,976.23,5,4881.15
481,2023-09-01,4708,Mouse,Acessórios,1993.77,1,1993.77
482,2023-05-30,1987,Notebook,Eletrônicos,687.78,2,1375.56
483,2023-04-20,4401,Webcam,Acessórios,4476.11,4,17904.44
484,2023-10-10,4783,Mouse,Acessórios,4605.06,2,9210.12
485,2023-07-22,1101,Teclado,Acessórios,2205.23,2,4410.46
486,2023-12-02,1402,Headset,Áudio,4419.86,1,4419.86
487,2023-09-06,3704,Webcam,Acessórios,3071.83,3,9215.49
488,2023-04-14,3563,Mouse,Acessórios,484.72,5,2423.6000000000004
489,2023-08-14,1734,Notebook,Eletrônicos,3878.68,3,11636.039999999999
490,2023-02-08,2956,Monitor,Eletrônicos,249.08,5,1245.4
491,2023-03-05,4927,Webcam,Acessórios,4556.08,2,9112.16
492,2023-04-23,2307,Monitor,Eletrônicos,2522.2,5,12611.0
493,2023-08-19,3308,Notebook,Eletrônicos,1558.79,5,7793.95
494,2023-01-12,4497,Cadeira Gamer,Móveis,4447.24,5,22236.199999999997
495,2023-09-08,2502,Webcam,Acessórios,3417.26,4,13669.04
496,2023-02-08,4214,Teclado,Acessórios,3550.36,4,14201.44
497,2023-04-11,2923,Monitor,Eletrônicos,3071.9,2,6143.8
498,2023-09-09,1771,Mouse,Acessórios,421.34,1,421.34
499,2023-04-14,2512,Monitor,Eletrônicos,759.15,1,759.15
500,2023-06-08,2644,Monitor,Eletrônicos,3844.71,3,11534.130000000001
501,2023-07-10,1306,Cadeira Gamer,Móveis,3203.38,2,6406.76
502,2023-06-02,1773,Notebook,Eletrônicos,2670.13,5,13350.650000000001
503,2023-05-08,4387,Notebook,Eletrônicos,1356.61,1,1356.61
504,2023-06-28,2090,Notebook,Eletrônicos,3334.65,3,10003.95
505,2023-10-30,2604,Monitor,Eletrônicos,1295.23,5,6476.15
506,2023-06-19,1074,Headset,Áudio,2918.26,4,11673.04
507,2023-01-07,4995,Headset,Áudio,4890.49,2,9780.98
508,2023-03-17,3465,Headset,Áudio,2659.89,1,2659.89
509,2023-06-04,1967,Webcam,Acessórios,1634.11,2,3268.22
510,2023-07-28,2097,Mouse,Acessórios,251.35,5,1256.75
511,2023-06-03,1626,Cadeira Gamer,Móveis,718.5,2,1437.0
512,2023-02-16,2781,Cadeira Gamer,Móveis,1037.19,3,3111.57
513,2023-01-24,4840,Teclado,Acessórios,2196.11,3,6588.33
514,2023-06-17,3063,Notebook,Eletrônicos,3783.94,4,15135.76
515,2023-08-12,1486,Teclado,Acessórios,2255.71,3,6767.13
516,2023-04-23,2243,Monitor,Eletrônicos,3020.69,4,12082.76
517,2023-02-20,1242,Headset,Áudio,3001.23,3,9003.69
518,2023-08-19,2882,Webcam,Acessórios,4300.09,4,17200.36
519,2023-12-30,2833,Headset,Áudio,450.87,3,1352.6100000000001
520,2023-11-06,3365,Cadeira Gamer,Móveis,4430.88,4,17723.52
521,2023-01-07,3786,Cadeira Gamer,Móveis,4319.01,4,17276.04
522,2023-08-04,3309,Notebook,Eletrônicos,1644.92,4,6579.68
523,2023-06-24,4644,Headset,Áudio,1733.66,1,1733.66
524,2023-01-16,2442,Monitor,Eletrônicos,1458.19,1,1458.19
525,2023-04-10,1737,Cadeira Gamer,Móveis,768.89,4,3075.56
526,2023-03-21,4504,Teclado,Acessórios,738.12,3,2214.36
527,2023-01-07,2551,Teclado,Acessórios,4194.63,4,16778.52
528,2023-06-12,4704,Headset,Áudio,1953.18,5,9765.9
529,2023-05-02,1573,Mouse,Acessórios,1670.45,2,3340.9
530,2023-02-15,3720,Webcam,Acessórios,1079.82,5,5399.099999999999
531,2023-07-08,4561,Notebook,Eletrônicos,4080.93,2,8161.86
532,2023-07-22,2198,Cadeira Gamer,Móveis,4776.83,1,4776.83
533,2023-12-30,1378,Mouse,Acessórios,1386.07,2,2772.14
534,2023-11-01,4333,Notebook,Eletrônicos,1049.96,3,3149.88
535,2023-11-13,2239,Notebook,Eletrônicos,2836.18,2,5672.36
536,2023-11-02,1663,Monitor,Eletrônicos,2621.37,4,10485.48
537,2023-04-14,2860,Notebook,Eletrônicos,4056.32,2,8112.64
538,2023-11-03,2749,Notebook,Eletrônicos,2316.55,4,9266.2
539,2023-08-02,1716,Webcam,Acessórios,2050.99,4,8203.96
540,2023-03-04,3533,Cadeira Gamer,Móveis,2892.03,1,2892.03
541,2023-04-22,1088,Teclado,Acessórios,2666.37,1,2666.37
542,2023-06-30,2212,Notebook,Eletrônicos,4203.14,5,21015.7
543,2023-04-12,1438,Teclado,Acessórios,656.82,5,3284.1000000000004
544,2023-02-19,4126,Notebook,Eletrônicos,1296.79,5,6483.95
545,2023-02-02,3909,Monitor,Eletrônicos,1826.52,3,5479.5599999999995
546,2023-08-07,3951,Cadeira Gamer,Móveis,644.18,4,2576.72
547,2023-02-18,2442,Mouse,Acessórios,4139.03,1,4139.03
548,2023-07-07,2822,Teclado,Acessórios,1789.98,3,5369.9400000000005
549,2023-02-09,3095,Monitor,Eletrônicos,1273.76,2,2547.52
550,2023-12-04,2626,Headset,Áudio,1803.04,4,7212.16
551,2023-03-23,4389,Cadeira Gamer,Móveis,1244.15,3,3732.4500000000003
552,2023-02-16,3564,Cadeira Gamer,Móveis,1409.06,3,4227.18
553,2023-05-17,1432,Webcam,Acessórios,4031.19,5,20155.95
554,2023-09-28,2352,Mouse,Acessórios,3352.92,3,10058.76
555,2023-10-23,1736,Headset,Áudio,4863.3,4,19453.2
556,2023-08-21,3292,Teclado,Acessórios,1524.72,3,4574.16
557,2023-01-12,3440,Headset,Áudio,3935.72,2,7871.44
558,2023-11-18,2053,Mouse,Acessórios,758.96,5,3794.8
559,2023-03-09,4103,Webcam,Acessórios,4937.37,1,4937.37
560,2023-07-09,4876,Teclado,Acessórios,3477.52,1,3477.52
561,2023-11-30,1022,Teclado,Acessórios,849.03,3,2547.09
562,2023-01-26,2746,Teclado,Acessórios,416.75,2,833.5
563,2023-12-12,4653,Monitor,Eletrônicos,1009.22,2,2018.44
564,2023-07-20,3508,Cadeira Gamer,Móveis,2422.26,4,9689.04
565,2023-02-20,3208,Headset,Áudio,421.21,2,842.42
566,2023-11-28,2317,Webcam,Acessórios,3181.38,5,15906.900000000001
567,2023-01-09,3827,Headset,Áudio,1831.3,2,3662.6
568,2023-09-02,1560,Teclado,Acessórios,955.16,4,3820.64
569,2023-04-03,4699,Mouse,Acessórios,2123.93,1,2123.93
570,2023-03-01,2644,Teclado,Acessórios,3742.02,5,18710.1
571,2023-10-26,4107,Mouse,Acessórios,1916.21,4,7664.84
572,2023-10-22,1946,Cadeira Gamer,Móveis,3201.56,4,12806.24
573,2023-12-07,1994,Teclado,Acessórios,4540.21,2,9080.42
574,2023-06-11,1291,Notebook,Eletrônicos,4154.86,3,12464.579999999998
575,2023-10-05,1300,Mouse,Acessórios,308.48,5,1542.4
576,2023-10-21,1882,Headset,Áudio,260.29,3,780.8700000000001
577,2023-04-11,1620,Headset,Áudio,2889.56,5,14447.8
578,2023-07-16,3012,Webcam,Acessórios,2703.88,2,5407.76
579,2023-08-03,1551,Cadeira Gamer,Móveis,4898.96,5,24494.8
580,2023-03-30,3770,Mouse,Acessórios,1435.05,1,1435.05
581,2023-02-11,2118,Monitor,Eletrônicos,850.79,4,3403.16
582,2023-09-07,1450,Webcam,Acessórios,3671.88,2,7343.76
583,2023-01-20,1577,Mouse,Acessórios,997.93,4,3991.72
584,2023-12-25,2148,Webcam,Acessórios,1718.57,4,6874.28
585,2023-05-11,4712,Mouse,Acessórios,3999.74,1,3999.74
586,2023-12-06,2800,Teclado,Acessórios,3825.61,4,15302.44
587,2023-10-08,3519,Mouse,Acessórios,3020.41,5,15102.05
588,2023-06-18,1370,Teclado,Acessórios,2698.65,2,5397.3
589,2023-06-03,1393,Webcam,Acessórios,2040.76,1,2040.76
590,2023-10-03,2932,Notebook,Eletrônicos,2245.4,5,11227.0
591,2023-03-06,3797,Notebook,Eletrônicos,3787.7,4,15150.8
592,2023-06-19,3398,Notebook,Eletrônicos,3466.29,4,13865.16
593,2023-05-24,1430,Mouse,Acessórios,636.96,3,1910.88
594,2023-11-02,4081,Headset,Áudio,3582.0,2,7164.0
595,2023-03-24,2158,Webcam,Acessórios,2383.21,2,4766.42
596,2023-04-23,2849,Webcam,Acessórios,4209.66,3,12628.98
597,2023-09-02,2374,Cadeira Gamer,Móveis,4254.52,4,17018.08
598,2023-01-26,4383,Webcam,Acessórios,76.95,1,76.95
599,2023-09-23,2468,Webcam,Acessórios,3392.86,3,10178.58
600,2023-04-11,4801,Teclado,Acessórios,4307.78,2,8615.56
601,2023-12-28,4156,Teclado,Acessórios,1590.62,4,6362.48
602,2023-11-26,2279,Monitor,Eletrônicos,272.08,3,816.24
603,2023-01-23,2640,Notebook,Eletrônicos,2982.38,1,2982.38
604,2023-12-23,2748,Notebook,Eletrônicos,1185.0,1,1185.0
605,2023-02-06,4123,Webcam,Acessórios,2212.88,5,11064.400000000001
606,2023-02-21,4595,Cadeira Gamer,Móveis,1131.0,1,1131.0
607,2023-10-28,2664,Headset,Áudio,1635.19,1,1635.19
608,2023-08-25,4249,Mouse,Acessórios,4185.2,2,8370.4
609,2023-12-01,2500,Webcam,Acessórios,4346.76,4,17387.04
610,2023-10-09,4081,Teclado,Acessórios,4547.32,1,4547.32
611,2023-09-11,3331,Teclado,Acessórios,776.86,1,776.86
612,2023-12-03,3616,Notebook,Eletrônicos,1064.87,4,4259.48
613,2023-09-30,2195,Webcam,Acessórios,2703.23,3,8109.6900000000005
614,2023-12-10,2788,Mouse,Acessórios,398.78,5,1993.8999999999999
615,2023-05-08,1887,Teclado,Acessórios,2013.75,4,8055.0
616,2023-06-02,4371,Monitor,Eletrônicos,3574.42,5,17872.1
617,2023-02-05,3544,Monitor,Eletrônicos,2538.94,4,10155.76
618,2023-03-15,4297,Webcam,Acessórios,2256.17,1,2256.17
619,2023-12-21,2072,Notebook,Eletrônicos,177.07,2,354.14
620,2023-05-23,3688,Mouse,Acessórios,1470.74,1,1470.74
621,2023-09-21,3746,Mouse,Acessórios,910.9,2,1821.8
622,2023-10-03,3918,Cadeira Gamer,Móveis,2078.16,4,8312.64
623,2023-08-28,1492,Notebook,Eletrônicos,1208.21,4,4832.84
624,2023-11-02,1753,Teclado,Acessórios,3659.55,2,7319.1
625,2023-08-31,4951,Mouse,Acessórios,3802.6,2,7605.2
626,2023-04-24,4446,Mouse,Acessórios,4455.55,3,13366.650000000001
627,2023-07-11,4981,Mouse,Acessórios,1964.33,3,5892.99
628,2023-02-21,3081,Monitor,Eletrônicos,604.36,5,3021.8
629,2023-09-07,3593,Teclado,Acessórios,1368.34,3,4105.0199999999995
630,2023-06-18,2278,Monitor,Eletrônicos,882.54,2,1765.08
631,2023-11-16,1667,Headset,Áudio,392.12,1,392.12
632,2023-02-01,3048,Headset,Áudio,4289.78,5,21448.899999999998
633,2023-12-02,2954,Monitor,Eletrônicos,3375.44,2,6750.88
634,2023-07-20,2782,Teclado,Acessórios,717.35,5,3586.75
635,2023-08-29,2831,Teclado,Acessórios,278.83,4,1115.32
636,2023-04-04,3537,Headset,Áudio,3984.63,2,7969.26
637,2023-11-13,1629,Headset,Áudio,259.82,1,259.82
638,2023-02-13,2244,Headset,Áudio,1292.74,1,1292.74
639,2023-08-12,2553,Headset,Áudio,3841.35,4,15365.4
640,2023-03-16,3055,Monitor,Eletrônicos,1881.83,2,3763.66
641,2023-03-21,3466,Cadeira Gamer,Móveis,268.19,5,1340.95
642,2023-06-12,3827,Cadeira Gamer,Móveis,4219.06,2,8438.12
643,2023-01-22,4586,Cadeira Gamer,Móveis,2653.54,1,2653.54
644,2023-03-27,2224,Mouse,Acessórios,2697.58,5,13487.9
645,2023-06-22,3101,Notebook,Eletrônicos,459.43,4,1837.72
646,2023-09-27,2401,Notebook,Eletrônicos,4157.74,2,8315.48
647,2023-03-31,4830,Mouse,Acessórios,946.43,4,3785.72
648,2023-08-12,2309,Mouse,Acessórios,3896.63,3,11689.89
649,2023-11-26,4365,Mouse,Acessórios,1633.37,4,6533.48
650,2023-11-09,1189,Monitor,Eletrônicos,4480.27,5,22401.350000000002
651,2023-01-11,3651,Cadeira Gamer,Móveis,236.36,4,945.44
652,2023-04-07,3817,Mouse,Acessórios,2937.44,4,11749.76
653,2023-03-26,4053,Notebook,Eletrônicos,3067.94,2,6135.88
654,2023-08-02,3113,Teclado,Acessórios,1569.34,2,3138.68
655,2023-06-28,4240,Headset,Áudio,1793.59,2,3587.18
656,2023-09-19,3042,Webcam,Acessórios,1854.81,3,5564.43
657,2023-10-26,3120,Headset,Áudio,1147.02,1,1147.02
658,2023-06-13,2546,Cadeira Gamer,Móveis,2059.94,1,2059.94
659,2023-02-01,1689,Notebook,Eletrônicos,1706.78,4,6827.12
660,2023-05-07,3321,Headset,Áudio,2141.88,4,8567.52
661,2023-08-07,3962,Cadeira Gamer,Móveis,328.59,2,657.18
662,2023-03-21,2871,Cadeira Gamer,Móveis,661.15,5,3305.75
663,2023-06-15,4452,Cadeira Gamer,Móveis,4488.78,5,22443.899999999998
664,2023-03-23,1386,Headset,Áudio,1202.37,4,4809.48
665,2023-01-11,3268,Teclado,Acessórios,1242.08,5,6210.4
666,2023-08-19,2192,Headset,Áudio,1988.17,2,3976.34
667,2023-06-17,3895,Cadeira Gamer,Móveis,1728.08,3,5184.24
668,2023-05-18,4988,Monitor,Eletrônicos,53.69,3,161.07
669,2023-08-11,4955,Teclado,Acessórios,1527.02,2,3054.04
670,2023-05-28,1250,Notebook,Eletrônicos,103.9,5,519.5
671,2023-02-26,4704,Webcam,Acessórios,3214.15,1,3214.15
672,2023-11-02,1413,Teclado,Acessórios,3289.98,2,6579.96
673,2023-03-31,3335,Monitor,Eletrônicos,372.7,1,372.7
674,2023-07-25,2774,Headset,Áudio,362.32,2,724.64
675,2023-08-24,4070,Notebook,Eletrônicos,2962.42,3,8887.26
676,2023-12-28,1085,Teclado,Acessórios,2291.78,1,2291.78
677,2023-10-25,3486,Teclado,Acessórios,4231.03,3,12693.09
678,2023-07-10,3773,Headset,Áudio,353.96,1,353.96
679,2023-06-22,3480,Teclado,Acessórios,1335.93,2,2671.86
680,2023-08-25,3243,Mouse,Acessórios,2040.15,4,8160.6
681,2023-05-06,1736,Notebook,Eletrônicos,3164.1,5,15820.5
682,2023-01-10,4471,Mouse,Acessórios,2320.3,1,2320.3
683,2023-02-15,2302,Headset,Áudio,79.59,3,238.77
684,2023-04-15,1740,Teclado,Acessórios,1254.57,3,3763.71
685,2023-12-19,4417,Monitor,Eletrônicos,4656.52,2,9313.04
686,2023-02-11,3636,Monitor,Eletrônicos,3492.23,3,10476.69
687,2023-12-09,2825,Mouse,Acessórios,4129.48,3,12388.439999999999
688,2023-06-24,3343,Mouse,Acessórios,2776.8,5,13884.0
689,2023-03-06,3187,Headset,Áudio,556.54,1,556.54
690,2023-04-03,2965,Monitor,Eletrônicos,547.4,2,1094.8
691,2023-01-06,3473,Mouse,Acessórios,2289.8,2,4579.6
692,2023-10-19,3988,Cadeira Gamer,Móveis,1403.36,5,7016.799999999999
693,2023-11-20,3166,Cadeira Gamer,Móveis,4198.39,3,12595.170000000002
694,2023-02-27,2799,Headset,Áudio,608.97,3,1826.91
695,2023-02-01,1629,Cadeira Gamer,Móveis,4358.42,4,17433.68
696,2023-02-12,4685,Monitor,Eletrônicos,2763.19,5,13815.95
697,2023-01-25,1707,Webcam,Acessórios,1589.01,2,3178.02
698,2023-07-11,2057,Cadeira Gamer,Móveis,3563.95,1,3563.95
699,2023-05-25,1249,Monitor,Eletrônicos,266.18,1,266.18
700,2023-05-01,1080,Webcam,Acessórios,473.87,4,1895.48
701,2023-09-16,2765,Monitor,Eletrônicos,3377.1,4,13508.4
702,2023-01-12,3258,Headset,Áudio,3526.97,3,10580.91
703,2023-03-16,3277,Teclado,Acessórios,74.98,1,74.98
704,2023-01-30,2822,Headset,Áudio,4954.44,3,14863.32
705,2023-12-29,4034,Teclado,Acessórios,1084.24,3,3252.7200000000003
706,2023-11-17,3755,Cadeira Gamer,Móveis,3333.26,5,16666.300000000003
707,2023-10-21,2789,Headset,Áudio,2624.87,1,2624.87
708,2023-02-23,3038,Monitor,Eletrônicos,167.63,5,838.15
709,2023-01-06,1826,Teclado,Acessórios,2466.0,5,12330.0
710,2023-08-09,3921,Headset,Áudio,4877.94,5,24389.699999999997
711,2023-12-17,3301,Monitor,Eletrônicos,1962.44,2,3924.88
712,2023-04-07,4117,Teclado,Acessórios,263.42,5,1317.1000000000001
713,2023-01-04,2645,Monitor,Eletrônicos,3965.27,2,7930.54
714,2023-07-31,4518,Teclado,Acessórios,413.28,4,1653.12
715,2023-09-24,1502,Notebook,Eletrônicos,3138.24,2,6276.48
716,2023-11-24,2068,Headset,Áudio,96.09,4,384.36
717,2023-05-08,2965,Notebook,Eletrônicos,1350.35,4,5401.4
718,2023-05-09,3005,Headset,Áudio,1962.7,5,9813.5
719,2023-09-03,1983,Monitor,Eletrônicos,3100.99,2,6201.98
720,2023-11-22,4351,Notebook,Eletrônicos,3914.08,4,15656.32
721,2023-01-04,4787,Webcam,Acessórios,1119.49,1,1119.49
722,2023-08-24,1785,Monitor,Eletrônicos,2380.88,2,4761.76
723,2023-05-05,3166,Notebook,Eletrônicos,1719.58,1,1719.58
724,2023-04-23,1065,Mouse,Acessórios,510.13,2,1020.26
725,2023-09-26,2600,Headset,Áudio,609.69,4,2438.76
726,2023-05-06,1382,Mouse,Acessórios,2243.46,4,8973.84
727,2023-11-15,4697,Headset,Áudio,1806.5,4,7226.0
728,2023-06-17,1350,Notebook,Eletrônicos,4789.39,1,4789.39
729,2023-04-06,3152,Headset,Áudio,4371.68,2,8743.36
730,2023-04-10,1724,Cadeira Gamer,Móveis,566.13,4,2264.52
731,2023-04-01,1798,Webcam,Acessórios,2438.39,4,9753.56
732,2023-07-22,3024,Cadeira Gamer,Móveis,4398.66,5,21993.3
733,2023-06-23,1243,Monitor,Eletrônicos,2582.09,3,7746.27
734,2023-10-07,2244,Cadeira Gamer,Móveis,2675.02,1,2675.02
735,2023-04-27,2459,Teclado,Acessórios,1341.39,4,5365.56
736,2023-12-08,1424,Monitor,Eletrônicos,4032.5,5,20162.5
737,2023-08-13,3774,Headset,Áudio,4500.76,4,18003.04
738,2023-09-06,1427,Teclado,Acessórios,4169.21,1,4169.21
739,2023-02-09,4809,Teclado,Acessórios,1113.99,2,2227.98
740,2023-11-03,4015,Cadeira Gamer,Móveis,4051.04,1,4051.04
741,2023-06-22,4112,Teclado,Acessórios,1806.28,4,7225.12
742,2023-02-23,4882,Headset,Áudio,2216.55,3,6649.650000000001
743,2023-06-17,1629,Headset,Áudio,429.22,2,858.44
744,2023-12-13,4459,Monitor,Eletrônicos,711.71,4,2846.84
745,2023-04-11,4193,Headset,Áudio,1341.19,5,6705.950000000001
746,2023-01-20,3415,Headset,Áudio,3791.41,2,7582.82
747,2023-10-25,2099,Notebook,Eletrônicos,2101.79,5,10508.95
748,2023-06-22,1313,Notebook,Eletrônicos,818.38,3,2455.14
749,2023-05-03,3950,Teclado,Acessórios,263.31,2,526.62
750,2023-08-05,4376,Monitor,Eletrônicos,3779.64,1,3779.64
751,2023-09-09,3395,Monitor,Eletrônicos,4447.07,1,4447.07
752,2023-08-31,4841,Cadeira Gamer,Móveis,4180.06,2,8360.12
753,2023-12-11,3820,Headset,Áudio,1480.37,5,7401.849999999999
754,2023-06-20,1524,Cadeira Gamer,Móveis,1690.03,3,5070.09
755,2023-08-03,1159,Headset,Áudio,2819.63,5,14098.150000000001
756,2023-04-30,1137,Webcam,Acessórios,4658.95,3,13976.849999999999
757,2023-04-10,1734,Webcam,Acessórios,1967.1,2,3934.2
758,2023-05-23,1337,Webcam,Acessórios,1260.71,3,3782.13
759,2023-12-12,2587,Mouse,Acessórios,3605.87,2,7211.74
760,2023-06-15,4126,Monitor,Eletrônicos,2361.41,5,11807.05
761,2023-05-26,3235,Teclado,Acessórios,3902.16,1,3902.16
762,2023-06-08,4726,Mouse,Acessórios,4916.52,3,14749.560000000001
763,2023-10-27,3609,Monitor,Eletrônicos,1445.64,2,2891.28
764,2023-08-07,3204,Monitor,Eletrônicos,898.59,3,2695.77
765,2023-06-02,3016,Cadeira Gamer,Móveis,3985.76,5,19928.800000000003
766,2023-08-12,1120,Monitor,Eletrônicos,2958.8,3,8876.400000000001
767,2023-12-24,1668,Teclado,Acessórios,4774.97,4,19099.88
768,2023-04-21,2098,Cadeira Gamer,Móveis,2424.38,2,4848.76
769,2023-01-04,4477,Headset,Áudio,4133.14,1,4133.14
770,2023-02-18,2171,Notebook,Eletrônicos,3859.65,5,19298.25
771,2023-06-11,2353,Headset,Áudio,1796.05,4,7184.2
772,2023-06-12,1204,Headset,Áudio,4908.95,4,19635.8
